"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","logFC","logCPM","PValue","FDR"
"8059","GB40387",96,36,145,220,121,142,146,181,263,202,287,245,0.0336695851090109,4.3521496439773,0.902497618055012,0.951264318683573
"8060","GB42468",475,294,498,768,613,1180,797,706,1128,1326,1407,1408,0.033732821728929,6.70659778796678,0.902889252683419,0.951264318683573
"8061","GB47379",54,63,313,466,368,114,99,200,1416,117,193,620,-0.0632780746541582,5.19851734494574,0.902725002682163,0.951264318683573
"8062","GB49366",99,46,148,167,147,223,180,216,316,268,359,180,-0.0254267049456398,4.51618592322913,0.902667218861242,0.951264318683573
"8063","GB54430",62,48,77,92,57,130,107,175,144,131,183,149,-0.0377329605291316,3.77979900094081,0.902829460674591,0.951264318683573
"8064","GB42673",129,39,160,193,143,328,181,277,301,345,267,292,0.0365521982617814,4.70338001079985,0.903151811763558,0.951422946544076
"8065","GB46628",80,39,143,169,141,182,136,176,274,318,282,181,-0.0256311328445213,4.36653546391572,0.903490798854945,0.951662037975544
"8066","GB54379",40,29,84,113,73,113,110,126,137,123,182,98,0.0374099000489757,3.61147141352286,0.903683475425437,0.951746977899713
"8067","GB48524",112,91,161,209,174,230,232,254,380,330,402,259,-0.0289253932728552,4.81321227338234,0.904076109439487,0.952042463082738
"8068","GB41250",142,126,193,352,229,178,260,401,410,318,494,377,0.0251584777333603,5.1270382680689,0.904486774203927,0.952062743372615
"8069","GB41341",103,40,165,188,139,162,121,221,232,228,417,262,-0.0279277286410836,4.46602963910255,0.904435904495303,0.952062743372615
"8070","GB44114",33,11,46,71,50,56,63,70,96,77,111,66,-0.0256317277112077,2.90177250957623,0.904603385372401,0.952062743372615
"8071","GB45666",18,10,39,29,103,33,80,33,90,56,75,59,0.0585900181192478,2.68260498125947,0.904655734491319,0.952062743372615
"8072","GB55206",894,95,437,3160,432,4379,30,1550,5214,2335,1821,5074,-0.0828075030854602,7.81658849318225,0.904438129341185,0.952062743372615
"8073","GB43235",27,32,60,100,61,90,57,80,133,91,156,143,0.0334958680371102,3.3489688734593,0.904821928687426,0.952119693323384
"8074","GB54590",4224,1797,7779,9059,7663,10765,8632,10164,14307,12330,15399,12401,-0.034808523334432,10.0994654390719,0.905035634584819,0.952226618255888
"8075","GB49449",65,73,88,118,92,110,145,185,206,134,179,183,0.0216735215853759,4.02627908795907,0.905513640497043,0.952611563594103
"8076","GB46305",141,58,110,158,173,233,167,251,402,247,337,259,-0.0293550788957219,4.63839501548352,0.905873522797833,0.952872161486824
"8077","GB42382",57,26,104,107,107,106,130,152,174,143,160,115,0.0347222306530643,3.7903318897439,0.906034326691443,0.952923313760531
"8078","GB49754",55,42,83,155,108,97,172,189,175,114,187,137,-0.028578360471184,3.93196015176663,0.906439387759293,0.953231319511661
"8079","GB48467",161,120,282,313,269,320,389,459,488,421,486,363,0.0245749229758368,5.35177321708305,0.906971188570483,0.953672514779831
"8080","GB41676",54,74,80,112,114,101,203,163,211,156,115,186,-0.0418291857847593,4.03185156772399,0.90734604847018,0.953948599227002
"8081","GB49095",56,37,126,193,121,227,155,164,238,214,328,229,-0.0229329693293285,4.32646786092435,0.907690390018897,0.954192533499633
"8082","GB40287",304,192,389,555,383,623,364,524,853,802,1163,784,0.0278908453745743,6.07642062249946,0.908155551144584,0.954450551638461
"8083","GB53921",33,28,37,73,40,44,64,73,111,75,94,78,-0.0459351337059231,2.93870668737623,0.908160542541928,0.954450551638461
"8084","GB53053",19,68,18,34,42,32,46,101,159,92,39,51,0.0368010940168844,2.92958954101523,0.908516518380096,0.954706559084477
"8085","GB46888",66,37,166,150,95,168,156,170,243,187,231,188,0.03329271957455,4.19497825886881,0.908871215787604,0.954897727910085
"8086","GB52173",37,9,15,67,27,30,39,43,61,54,61,66,0.0472714159759807,2.39323066148874,0.908923252252025,0.954897727910085
"8087","GB48643",425,201,719,637,836,997,1129,1035,1195,1129,1237,1034,-0.0300762692477597,6.70332034092113,0.909219967903777,0.955091335148088
"8088","GB45814",80,72,135,197,120,216,138,249,260,238,350,241,0.0248971293223297,4.50295873000007,0.909494816862448,0.955170217104443
"8089","GB54978",74,35,99,164,75,115,93,127,229,168,225,168,0.0282252545188945,3.94736496652722,0.9095199395124,0.955170217104443
"8090","GB43245",137,468,161,171,209,413,307,669,1115,471,338,659,0.0471198864378796,5.77072930287931,0.909852198306946,0.955401041361867
"8091","GB44347",70,61,92,170,91,141,99,168,334,169,188,246,-0.0339634361282051,4.17048742598048,0.909995885742088,0.955433821453348
"8092","GB44425",23,22,31,32,30,31,55,39,58,51,58,55,0.0205696327253457,2.37306197045262,0.910240685247441,0.955572741124198
"8093","GB54861",11,5,24,12,12,46,10,41,20,33,52,31,0.0542532459152879,1.63583288192798,0.910664652107513,0.955899693519501
"8094","GB41523",31,13,16,15,37,36,64,34,81,30,28,52,-0.0521204295020567,2.22400127024386,0.911030249476998,0.956047185831637
"8095","GB52462",18,12,37,52,30,40,56,40,63,55,79,33,0.0440187933922221,2.40080319160665,0.910936632372941,0.956047185831637
"8096","GB50301",41,91,59,36,77,70,112,127,154,123,149,139,0.0256457923237279,3.66275470621889,0.911404502230016,0.956321794274207
"8097","GB52013",25,34,78,298,67,104,56,123,350,159,277,127,-0.0397506323384583,3.97224638892247,0.912230568250359,0.95695217057135
"8098","GB55081",108,55,168,219,138,165,238,230,276,201,295,255,0.0269090504393826,4.55487081110036,0.912225549316847,0.95695217057135
"8099","GB48047",59,43,127,160,115,141,199,163,212,166,232,137,0.0303806155646376,4.13228362636754,0.912615400632595,0.957237662473626
"8100","GB47493",99,49,28,28,46,154,98,100,94,100,95,282,0.0454710214156675,3.63492189633369,0.912784377417011,0.957296701994754
"8101","GB54783",356,172,870,830,974,1044,1598,1068,1156,1110,1031,803,0.0361383124074003,6.77813586863721,0.913085408172944,0.957494203484651
"8102","GB47064",13,11,12,21,19,24,31,34,37,21,26,30,0.0288226232855851,1.60933178420246,0.913950402571655,0.958181666896093
"8103","GB54353",29,30,39,60,45,71,88,82,83,82,80,71,0.0276158043399668,2.98700618498916,0.91396657408582,0.958181666896093
"8104","GB49773",1282,584,2940,3114,1451,2077,2438,3024,3527,4072,3492,3010,0.0325881368297738,8.24826197310673,0.914103809187098,0.958207287641214
"8105","GB41864",12,13,60,52,42,54,48,56,80,77,87,50,0.042436997994082,2.66358941495343,0.914729338750869,0.958701410832669
"8106","GB54863",41,20,47,57,38,80,29,89,86,82,142,115,-0.0417988901597819,3.03682528931852,0.91480089890637,0.958701410832669
"8107","GB40654",778,540,1385,1253,2532,1315,3292,1926,2403,1803,2164,2388,-0.0351844028208174,7.78379143148191,0.915864351586053,0.959304992709691
"8108","GB41499",97,33,131,159,108,189,145,181,286,185,288,219,-0.0209167708371312,4.2974361264299,0.915531304667677,0.959304992709691
"8109","GB42466",15,12,12,21,42,31,32,32,58,47,45,41,-0.0481018799557354,2.01878714153437,0.916049357948102,0.959304992709691
"8110","GB46978",64,22,126,114,142,190,292,173,115,200,125,104,0.0458858507163085,4.09812670158754,0.915802461989404,0.959304992709691
"8111","GB47348",26,44,25,36,40,40,58,71,106,50,68,106,-0.0670295582154079,2.82735954979137,0.916167322643169,0.959304992709691
"8112","GB47436",174,90,289,352,151,284,375,395,403,364,472,414,-0.0239725095346421,5.2270050483337,0.916103070660249,0.959304992709691
"8113","GB51432",146,108,209,393,144,323,250,274,542,383,562,380,0.0246993486167481,5.17673866053936,0.91590813857529,0.959304992709691
"8114","GB42016",205,145,256,348,320,352,390,427,571,507,554,521,0.0207678123624636,5.52519667038126,0.916358326348081,0.959327372387306
"8115","GB42822",90,79,55,347,98,136,137,424,196,92,612,88,-0.0474984833932771,4.51513295279344,0.916753338321384,0.959327372387306
"8116","GB44503",220,122,297,510,340,330,263,357,502,562,1437,258,0.0332016458671503,5.6314005604392,0.916753281627472,0.959327372387306
"8117","GB49974",217,99,489,656,337,581,508,535,756,801,1027,530,-0.0252294091884294,5.96428195724404,0.916676960041919,0.959327372387306
"8118","GB51706",79,151,91,100,118,185,201,181,275,256,299,286,0.0254958973911033,4.54372899778713,0.916712569455591,0.959327372387306
"8119","GB48241",139,329,238,369,207,512,205,680,981,553,455,722,0.0344521312128133,5.77189700990205,0.916914794730285,0.959337895127745
"8120","GB49567",532,877,408,413,613,777,881,997,1659,1240,2161,1688,-0.0420222490217542,6.99086878208209,0.916989253494678,0.959337895127745
"8121","GB49998",12,8,38,45,50,60,42,72,46,52,113,47,-0.0261387665009015,2.54036604151047,0.917244024772214,0.959478614140973
"8122","GB53775",23,6,31,25,27,50,52,27,95,49,31,38,-0.0258314174104279,2.21971429775554,0.917349653214007,0.959478614140973
"8123","GB43303",200,104,276,288,277,363,403,388,490,430,591,393,0.022281271076951,5.3871066200112,0.917794880745638,0.959616090795526
"8124","GB50289",862,395,1260,1714,1248,1557,1830,2115,2232,2059,2428,1909,-0.0276377966224685,7.5881135814646,0.917819980896251,0.959616090795526
"8125","GB50510",18,79,19,50,103,38,22,121,250,38,78,176,0.0504551478385113,3.36517561612456,0.917651616268285,0.959616090795526
"8126","GB44650",297,159,414,484,424,569,478,615,719,773,964,787,-0.0232324610070351,6.03415136138788,0.918481359277085,0.960071262096571
"8127","GB53268",38,34,52,75,61,94,44,61,118,150,225,69,0.0297747692644986,3.33066518854961,0.918440420499126,0.960071262096571
"8128","GB46016",88,85,153,258,146,179,162,258,411,302,324,263,-0.0264336244648373,4.69088189792766,0.918730599955079,0.960213637625295
"8129","GB54526",77,42,97,151,127,131,131,174,217,216,247,169,-0.0232947165318441,4.13704785450086,0.918932320032719,0.960234697187162
"8130","GB55483",5071,5852,2968,5682,5444,6275,7820,8391,14854,8569,17442,13023,-0.0370277156864933,10.0136057013586,0.918976820262699,0.960234697187162
"8131","GB55439",241,145,273,346,244,323,408,439,505,496,525,525,0.0204745766550616,5.50161421987443,0.919382502126917,0.960540444664637
"8132","GB41079",77,74,159,198,149,152,138,253,342,185,251,310,0.0224016036127928,4.5080165075903,0.919633418827148,0.960566321521778
"8133","GB46609",12,9,34,17,22,35,12,35,42,55,73,33,-0.0516017805607297,1.95109338216192,0.919567319773356,0.960566321521778
"8134","GB44189",176,408,239,394,277,522,486,680,570,654,899,786,0.030429691098076,5.98608924983009,0.919871436849162,0.96069681042951
"8135","GB46430",123,57,167,234,141,235,255,281,236,226,347,303,0.0263672221433241,4.70150698357275,0.920056409185038,0.960771874127462
"8136","GB53427",180,59,399,411,425,527,312,187,439,1159,1147,319,-0.0370306403551846,5.71008109411334,0.920323557905737,0.96093272178088
"8137","GB45266",74,62,112,98,117,235,105,160,192,255,462,176,-0.0325640178405676,4.31506698157194,0.920452429239412,0.960949168783188
"8138","GB51172",20,26,53,47,69,28,144,30,136,60,27,56,-0.0497316248506022,2.88362324798097,0.920698348165415,0.961087794011453
"8139","GB55205",12565,1389,1748,32848,2709,73853,318,24963,43807,25381,21481,89392,-0.0781996805375303,11.5352311032097,0.921002744287461,0.961287420164883
"8140","GB45644",78,134,42,45,63,89,254,121,187,136,164,212,-0.0529427204478372,4.07899560676651,0.921800551215443,0.962001926606288
"8141","GB41297",39,63,393,380,389,193,47,255,1369,77,246,775,-0.0547632998385399,5.26849539752192,0.922379261872467,0.96248763414895
"8142","GB55145",144,82,183,239,212,194,272,261,386,312,365,322,0.0193208275905767,4.89728218264019,0.923628089371893,0.963672392436039
"8143","GB41292",76,44,114,261,101,178,202,165,329,215,248,202,-0.019869490314343,4.37731741758667,0.924892790139206,0.964781835268378
"8144","GB47303",2170,316,1142,2745,1701,4736,1228,3649,2707,2718,10320,1801,0.042116076468996,8.35397894818652,0.924918571680479,0.964781835268378
"8145","GB54643",1663,998,1606,3578,1876,2350,2309,3789,4790,2765,4616,3773,0.0269135851376555,8.39058050692725,0.925085389719295,0.964828506165593
"8146","GB54674",290,77,210,490,265,353,297,473,476,430,1013,447,-0.0255188293303267,5.536988554172,0.925190466300756,0.964828506165593
"8147","GB41391",51,26,80,90,91,81,82,142,134,112,163,114,0.0273134414958172,3.54799896001377,0.925539895227305,0.96507443352841
"8148","GB47565",4091,899,3285,4106,1748,2238,3947,4396,3992,4182,6232,8881,-0.0343725575040845,8.91508336010053,0.925878342122219,0.965308850801209
"8149","GB42779",53,50,140,172,109,163,180,168,236,186,235,186,0.0246268308939044,4.22021292938068,0.926754954144664,0.965962657471586
"8150","GB48575",136,75,206,228,211,213,287,247,403,374,341,317,-0.0199637211957061,4.91912359344497,0.926853181955034,0.965962657471586
"8151","GB51002",340,313,612,877,547,639,526,958,1753,847,1054,1265,-0.0259956704913734,6.56703593553832,0.926678885042053,0.965962657471586
"8152","GB53723",25,12,46,70,13,28,51,56,57,50,54,63,0.0451123674728546,2.44745609209656,0.926960280601338,0.965962657471586
"8153","GB51654",60,63,123,166,145,129,129,165,341,190,254,229,-0.0254465502520888,4.291796499919,0.927284979575485,0.966064005579316
"8154","GB53429",15,68,13,21,51,31,27,107,170,50,43,80,0.034786078255841,2.86606437538949,0.927202699969128,0.966064005579316
"8155","GB40084",16,24,56,106,83,53,56,93,161,78,111,117,-0.0282956261836672,3.22599886329486,0.927844088033399,0.9665279617221
"8156","GB47466",30,64,49,43,66,90,75,85,163,146,156,104,-0.0484664665359037,3.4577517694649,0.928206346365088,0.966786771992572
"8157","GB45634",183,167,314,441,295,378,419,497,648,456,706,521,0.0183647188025224,5.6410853549681,0.928633829745367,0.96700025726191
"8158","GB51707",49,32,105,157,76,130,94,133,239,151,198,176,-0.01981538384297,3.8998794962378,0.928718263682507,0.96700025726191
"8159","GB54497",4,36,14,16,17,29,39,39,48,37,46,54,-0.0744383547073613,2.05493720736678,0.928866639112088,0.96700025726191
"8160","GB55506",415,262,658,837,943,843,1164,1066,1407,1123,1255,866,0.0244604648953652,6.74980970865484,0.928849688975707,0.96700025726191
"8161","GB55283",186,84,315,460,279,391,314,370,633,526,733,424,0.0230676299443926,5.50315822186655,0.929197422674295,0.967226088177691
"8162","GB51494",276,45,444,306,348,766,439,459,643,959,1061,267,-0.0301609374194008,5.83611137861987,0.929452414917771,0.967365348160981
"8163","GB51979",689,360,512,2159,466,1812,1561,1313,1706,1028,2441,1948,0.0314449849131759,7.27452781582678,0.929558956684884,0.967365348160981
"8164","GB50942",7008,9750,7533,8470,10953,12281,17970,18136,19179,18536,21308,16968,0.029897299827597,10.7801262048387,0.929802944362078,0.967500736447312
"8165","GB49853",19,138,34,73,77,121,16,270,472,97,60,220,-0.0582843011340789,4.03194062453281,0.930068632461025,0.967658669045488
"8166","GB41745",59,41,108,183,129,130,133,159,281,202,192,203,-0.0168589187369212,4.15584688096469,0.930683667921941,0.967777980992586
"8167","GB42306",49,32,111,122,129,137,131,175,155,166,213,152,0.0296281152594235,3.96421279773517,0.9305067560033,0.967777980992586
"8168","GB44121",366,487,403,529,682,557,429,1191,1833,601,1004,1428,-0.0317404570133029,6.57926814062377,0.930683349403214,0.967777980992586
"8169","GB45678",388,222,631,937,537,800,665,959,1313,1081,1400,983,-0.0215396640145551,6.58302591391545,0.930684549856716,0.967777980992586
"8170","GB51696",21,26,29,41,19,56,32,68,47,40,97,77,0.0211473406640514,2.52027511956145,0.930866849051256,0.967777980992586
"8171","GB54954",8,6,33,23,23,36,23,33,45,51,45,22,0.056282886823701,1.8491951630548,0.930845672519294,0.967777980992586
"8172","GB41728",32,36,17,15,38,49,99,46,49,61,97,44,-0.0593449356753308,2.66447817880145,0.931038967078017,0.967838475933401
"8173","GB42967",18,17,44,54,46,23,48,44,50,74,55,102,-0.0346629436875466,2.57591431962057,0.931783741793334,0.967902040417507
"8174","GB43946",14,43,20,16,17,50,32,41,91,67,76,44,0.0158710219080544,2.44032452734036,0.931652051390486,0.967902040417507
"8175","GB50290",12,8,22,42,24,24,24,33,36,42,41,62,-0.0289858440787926,1.9412656309845,0.931418132931325,0.967902040417507
"8176","GB51044",484,393,570,1487,545,1051,1024,1166,1737,1403,1649,1344,-0.0245006026761271,6.97182473030697,0.931645816838829,0.967902040417507
"8177","GB53788",44,61,75,91,92,94,82,115,265,102,192,145,0.013864048582038,3.76517371363503,0.93161817047197,0.967902040417507
"8178","GB55282",146,58,252,295,175,303,284,330,390,367,400,391,-0.0155487483289891,5.05392848733906,0.931689845243581,0.967902040417507
"8179","GB47399",121,36,31,56,56,162,151,139,115,110,139,230,-0.0351315911890962,3.80683296985269,0.93295770493925,0.96900302035199
"8180","GB41270",1389,648,1045,1618,1077,1379,2094,2132,2374,1664,2511,2601,0.0243188154001738,7.70817172356971,0.933595877393132,0.969182474998314
"8181","GB43860",145,96,177,190,192,214,233,264,349,365,419,326,-0.0227894950515132,4.89635471872894,0.933700927061354,0.969182474998314
"8182","GB52643",289,608,562,1151,620,705,514,1255,1698,1297,1244,1656,0.027256709107055,6.8631033619277,0.933371382376173,0.969182474998314
"8183","GB52973",305,81,369,349,393,526,357,463,850,569,876,619,-0.020039719976808,5.79040349134128,0.933367377771882,0.969182474998314
"8184","GB55540",139,62,179,222,180,278,182,285,345,339,449,344,-0.0176175271805317,4.87304457612856,0.933530264835112,0.969182474998314
"8185","GB46886",29,79,72,171,96,72,38,267,397,89,82,190,-0.043459100985155,3.97241190852736,0.933906614418557,0.969246476684144
"8186","GB47538",220,130,353,477,291,465,454,470,667,653,751,515,-0.0176793541835872,5.73586479439831,0.934104873998009,0.969246476684144
"8187","GB55264",100,38,75,64,41,83,102,106,103,88,174,238,-0.0351423251606085,3.64948090459655,0.934070525825025,0.969246476684144
"8188","GB49040",222,152,365,455,431,463,590,607,636,591,739,504,0.0191583033850764,5.84256901828891,0.934429987379366,0.969465405811885
