"","ID","NP.1","NP.3","NP.5","NS.1","NS.2","NS.6","NP.2","NP.4","NP.6","NS.3","NS.4","NS.5","logFC","logCPM","PValue","FDR"
"6947","GB51608",33,11,46,41,59,65,57,68,81,75,75,68,-0.0557673451364915,2.79646596772586,0.803134328556515,0.982695249650291
"6948","GB51847",221,140,418,450,500,411,778,566,859,806,665,657,0.0626574714523442,5.98652388437997,0.804228939834077,0.982695249650291
"6949","GB52236",140,58,191,262,163,270,251,274,393,293,443,292,-0.051509761971202,4.88670275926746,0.803704928789898,0.982695249650291
"6950","GB52347",1116,459,1122,1740,832,1798,1772,2201,2110,2048,3243,2830,-0.0724083361544552,7.69061316694401,0.802706973310503,0.982695249650291
"6951","GB52756",646,225,676,1703,1062,2472,5880,3298,2026,2856,3687,2325,0.0991128080273724,7.9641844235036,0.80157343226818,0.982695249650291
"6952","GB52991",39,21,84,100,80,59,86,68,106,89,120,94,-0.0617170975082438,3.2801924105078,0.805127597123723,0.982695249650291
"6953","GB53371",11492,3713,7116,7880,2027,22676,9889,10978,5538,14697,10623,24781,-0.117243441216421,10.4271568807742,0.799955635335441,0.982695249650291
"6954","GB53958",64,40,139,176,120,147,142,152,211,160,202,170,-0.0529519732364498,4.11517880640284,0.801357927773607,0.982695249650291
"6955","GB54401",33,27,45,89,94,52,33,65,138,34,38,57,0.0906557400702628,2.92348724866735,0.802721654329745,0.982695249650291
"6956","GB54783",356,172,870,830,974,1044,1598,1068,1156,1110,1031,803,0.0812358860323832,6.77813586863721,0.802191262006461,0.982695249650291
"6957","GB54868",38,23,33,41,33,56,25,66,46,45,35,149,-0.113372236815686,2.65794152902416,0.800517188971447,0.982695249650291
"6958","GB55564",65,55,120,135,71,79,130,211,223,231,253,270,0.0595417406823878,4.16418349513039,0.801867651458889,0.982695249650291
"6959","GB55575",181,122,310,305,397,416,820,866,797,815,900,795,0.0625314047894239,5.98082334861077,0.801089664771946,0.982695249650291
"6960","GB55966",88,100,149,266,124,164,175,157,241,192,274,202,0.0510368016903537,4.48168776654559,0.804607896455645,0.982695249650291
"6961","GB42195",219,121,351,453,356,486,385,388,378,378,441,390,-0.0546601903406196,5.50448584211582,0.805809746806815,0.982845631582305
"6962","GB43480",79,59,150,157,124,177,215,227,391,292,320,277,0.0544927423795252,4.56514031245533,0.805489884659647,0.982845631582305
"6963","GB46512",1636,1259,2043,4591,2180,2269,2182,2987,4247,2699,3866,2445,0.0714448093950162,8.38858185040629,0.805743503974111,0.982845631582305
"6964","GB47832",390,229,730,748,410,771,549,634,797,923,807,674,0.0607728819775692,6.30181221336364,0.806013873124849,0.982845631582305
"6965","GB48176",104,92,150,291,182,172,173,264,251,241,285,263,-0.0609385222545081,4.66821464474409,0.805919301055923,0.982845631582305
"6966","GB50927",85,48,189,192,153,192,203,246,442,279,394,319,-0.0482349905829986,4.69680629865267,0.805407935338338,0.982845631582305
"6967","GB51627",99,64,198,207,193,230,211,221,255,304,273,194,-0.0541413641488657,4.64029919433761,0.806060684547842,0.982845631582305
"6968","GB42410",253,291,2827,1988,6710,563,3605,654,5646,1437,481,2196,-0.15587275233005,8.08988398360385,0.806516173545873,0.983118796710028
"6969","GB50974",1104,447,989,955,1203,1253,2077,1900,4407,2232,4594,2948,0.0732203360651709,7.78930209986454,0.806417219819387,0.983118796710028
"6970","GB51201",2508,1175,3037,5243,3373,3983,5540,6183,4683,4383,5795,5264,0.0723913751667959,9.00482332673352,0.806671188290628,0.983166677837717
"6971","GB51356",33618,18632,64579,52236,29024,66595,59798,51553,74091,103332,43408,90515,0.082808702887615,12.7680795638932,0.806804518820487,0.983188120410277
"6972","GB40690",12,30,59,50,90,76,66,138,369,135,160,257,-0.0807745339850613,3.69680068330759,0.807593546377313,0.98328515067257
"6973","GB41158",274,167,448,599,389,542,429,572,755,647,752,628,-0.0539691645557813,5.95443066279085,0.807158572468231,0.98328515067257
"6974","GB41295",11,10,37,36,25,29,32,45,79,61,80,48,-0.0599787955505654,2.27858440280046,0.808140503187834,0.98328515067257
"6975","GB41659",402,239,449,451,480,680,825,922,1546,958,1485,1864,-0.0662689304597,6.59304761563478,0.807927195508217,0.98328515067257
"6976","GB46310",337,48,93,225,393,228,111,154,346,197,378,147,-0.0906408194846004,4.84801619023744,0.807826971103948,0.98328515067257
"6977","GB46481",1171,637,2015,2293,2071,2977,3415,3729,4049,3970,4985,3212,-0.0675209922116121,8.36403630889007,0.80714100945351,0.98328515067257
"6978","GB49093",34,28,41,80,52,74,100,88,115,95,98,95,0.0610101814185678,3.19100936845608,0.808157377515701,0.98328515067257
"6979","GB49230",37,26,77,95,80,72,59,92,92,73,50,84,0.071267634046362,3.16440194834363,0.807639577129447,0.98328515067257
"6980","GB49629",320,148,511,689,443,512,584,566,651,536,688,576,0.0575257646493097,5.99199062938516,0.807618079736503,0.98328515067257
"6981","GB53023",265,96,366,460,276,563,306,491,753,516,561,290,0.0633373402654913,5.61806939520303,0.807272983417149,0.98328515067257
"6982","GB55257",0,4,23,72,1,51,1,64,171,56,1,2,0.254536925366478,2.06177819867762,0.807973656765454,0.98328515067257
"6983","GB45813",476,342,548,554,912,956,1395,1265,2962,1771,2642,2083,-0.0691035678399198,7.17903636894432,0.808486408991865,0.983544614690805
"6984","GB41811",804,688,1045,1238,1296,1304,1714,1806,2996,2426,2863,2260,0.0660839905282213,7.64297372494759,0.808852441850151,0.983849011099232
"6985","GB55579",59,49,69,75,72,105,99,113,129,145,160,141,0.0458645972746713,3.64785274890477,0.809182728484005,0.984109846595794
"6986","GB40076",42,33,201,207,166,160,102,152,932,157,201,669,-0.0968285022925278,4.73795997536859,0.814802490294379,0.984253865437038
"6987","GB40108",791,465,1478,2451,1293,1662,1738,2000,2502,1962,2574,1716,-0.0630799549736675,7.67062716174116,0.819225844426218,0.984253865437038
"6988","GB40285",0,2,81,28,4,75,85,57,33,46,135,83,-0.135299335296475,2.59120570647188,0.822260433071082,0.984253865437038
"6989","GB40296",68,53,109,127,94,109,157,184,200,200,244,224,0.0433223180239366,4.13152556583442,0.827490981430832,0.984253865437038
"6990","GB40348",215,151,231,280,311,412,253,496,808,439,577,836,-0.0604157959496726,5.60523596922644,0.818763752189189,0.984253865437038
"6991","GB40381",13,23,28,37,30,25,30,30,29,32,40,47,0.0438172057203166,2.02922832515015,0.816954454334312,0.984253865437038
"6992","GB40391",84,69,145,231,90,197,136,180,266,238,294,168,-0.058395282901405,4.39607074082006,0.823932986049582,0.984253865437038
"6993","GB40399",48,18,83,95,73,82,65,82,162,97,131,110,-0.0543953564893099,3.38195812893848,0.813360515747712,0.984253865437038
"6994","GB40457",29892,24532,28288,123618,33321,28487,22924,46136,72021,25261,40274,24020,0.0793439187826988,12.4047430172153,0.838134207644519,0.984253865437038
"6995","GB40511",27,18,198,137,102,351,382,614,213,289,648,297,-0.0803931860966768,4.88421409686385,0.837407518236279,0.984253865437038
"6996","GB40534",55,43,76,130,232,107,265,156,296,207,239,157,-0.0623858638396692,4.27108229519018,0.821702423339412,0.984253865437038
"6997","GB40576",3511,1687,5634,8815,4863,6123,6520,7308,6282,6186,8648,7529,-0.0622920688629197,9.53229218333276,0.832091408314743,0.984253865437038
"6998","GB40618",2231,6287,1117,26234,3632,1370,790,3546,5868,934,2319,858,-0.144400808705588,9.42302093765077,0.818705678262633,0.984253865437038
"6999","GB40670",440,157,330,396,450,581,699,983,985,1002,971,1459,-0.064274285483393,6.33767693248362,0.815265076228665,0.984253865437038
"7000","GB40674",150,117,260,390,393,342,409,456,448,433,448,345,-0.0456781223734089,5.40898658969166,0.837614303897315,0.984253865437038
"7001","GB40745",71,107,119,327,120,95,111,129,245,187,198,112,0.0583924136006683,4.29053347489546,0.832602000955206,0.984253865437038
"7002","GB40804",96,94,178,230,148,195,178,214,391,295,341,254,0.042777447027474,4.70640403437616,0.832302828796156,0.984253865437038
"7003","GB40894",106,92,243,239,231,248,299,264,462,339,384,347,0.0474875211165665,5.01213370674743,0.825087111348536,0.984253865437038
"7004","GB40916",14,12,9,12,11,26,15,34,46,23,37,56,0.0610297349695011,1.62750752369655,0.831017086972042,0.984253865437038
"7005","GB41015",26,17,37,26,19,123,60,23,69,29,29,50,0.0921883094553089,2.46351653121445,0.818303212664218,0.984253865437038
"7006","GB41227",2095,824,1598,2888,2185,2780,3929,4020,4112,3778,4394,4489,0.0658103383442976,8.51632595566378,0.819893719133717,0.984253865437038
"7007","GB41259",62,54,121,138,143,159,155,213,239,215,282,172,-0.0510635170900235,4.2694688829047,0.812571334418038,0.984253865437038
"7008","GB41346",164,122,316,279,316,257,242,285,542,530,625,303,-0.0514787802987388,5.30856228426205,0.83774377936388,0.984253865437038
"7009","GB41363",662,295,920,1125,720,1212,988,1067,1152,1255,1213,898,0.0633411724172389,6.88769356077775,0.812249466637487,0.984253865437038
"7010","GB41376",236,286,282,292,1076,328,761,666,1440,1083,614,629,0.079916139283552,6.26961415865973,0.830463375196022,0.984253865437038
"7011","GB41377",29,15,25,27,37,28,57,57,58,86,67,64,0.0624613527396624,2.49818823997262,0.823314057182443,0.984253865437038
"7012","GB41428",6510,3887,44166,64180,144379,17605,129241,25056,86341,20076,15850,35657,-0.154365719864421,12.579330718909,0.81052989137817,0.984253865437038
"7013","GB41495",817,301,971,901,831,1895,1153,1759,5878,2703,4517,2241,-0.0690761506254656,7.70466468058664,0.837573341033161,0.984253865437038
"7014","GB41609",299,199,283,392,518,422,567,587,714,605,825,611,0.0533571922499758,5.92660194901977,0.820374110746146,0.984253865437038
"7015","GB41695",43,18,45,39,58,64,184,87,91,140,247,127,-0.0738255413191316,3.44959847901999,0.811894558544658,0.984253865437038
"7016","GB41780",34,21,65,102,70,63,87,103,84,66,83,84,0.065697005747693,3.16521741117609,0.829638690297423,0.984253865437038
"7017","GB41825",367,205,485,641,568,717,636,620,780,727,898,659,-0.0519366234900255,6.21792293802592,0.825232961057453,0.984253865437038
"7018","GB41836",387,186,390,518,516,625,672,942,1082,977,1257,961,-0.0509521154308622,6.35349221890815,0.832882585290848,0.984253865437038
"7019","GB41872",162,87,243,277,327,360,384,406,498,481,485,339,-0.0468141388208314,5.32153552211257,0.822846495091528,0.984253865437038
"7020","GB41877",144,88,315,386,275,297,270,328,663,380,483,443,-0.0458043593443876,5.30967451060689,0.829683188265437,0.984253865437038
"7021","GB41901",313,355,341,1720,430,370,363,618,921,427,633,460,-0.0731747019588662,6.21600946122331,0.838382692207464,0.984253865437038
"7022","GB42020",98,83,172,341,174,169,174,256,321,270,240,141,0.0518868456679671,4.64915370652697,0.835567601892119,0.984253865437038
"7023","GB42023",214,109,319,347,284,365,432,443,702,641,684,621,-0.0499220199726058,5.63580278595248,0.812405187645072,0.984253865437038
"7024","GB42035",36,89,72,73,211,85,109,111,277,77,163,224,0.0765505098297356,3.99890420179681,0.834525695396191,0.984253865437038
"7025","GB42086",41,40,83,109,101,148,106,119,134,112,111,100,-0.0583318353758303,3.64909272488007,0.817963695075429,0.984253865437038
"7026","GB42110",107,70,204,321,176,201,182,246,490,184,324,433,-0.0533775267935358,4.84288716520856,0.829217290555979,0.984253865437038
"7027","GB42145",12,15,16,23,24,46,71,47,62,59,72,78,-0.0728349519714653,2.38633501666047,0.818306821913187,0.984253865437038
"7028","GB42146",1183,392,995,1370,351,1919,920,1348,1545,1721,1501,1735,0.070781560870311,7.26498007130955,0.83521693337354,0.984253865437038
"7029","GB42383",41,34,88,69,65,115,89,95,200,154,210,120,-0.055770855408185,3.63527233554954,0.83687233256325,0.984253865437038
"7030","GB42492",33,53,53,98,73,50,103,72,200,105,240,99,0.0607830499294892,3.54179879894164,0.832883417144761,0.984253865437038
"7031","GB42557",1588,606,323,1032,1884,1400,773,774,1384,1309,1279,640,0.0863766173745948,7.2237702312722,0.819371921000103,0.984253865437038
"7032","GB42812",46,18,54,80,74,52,75,95,139,95,111,89,0.0679266313834958,3.2181410664795,0.813008797748321,0.984253865437038
"7033","GB42860",317,193,537,861,553,535,518,623,650,513,583,439,0.0524726545269138,6.05700412930433,0.828733957791497,0.984253865437038
"7034","GB43087",20,11,204,170,171,108,19,121,957,20,161,728,-0.154672401057257,4.52370664447143,0.81591640878155,0.984253865437038
"7035","GB43155",97,40,90,133,84,125,81,110,123,112,175,105,0.042112477660929,3.75830955468792,0.826370675932939,0.984253865437038
"7036","GB43223",78,39,135,287,121,163,241,280,300,212,314,236,-0.0462293923777747,4.53530745802161,0.834226047798455,0.984253865437038
"7037","GB43308",156,202,152,1233,218,99,224,261,505,132,219,151,-0.0951788977315425,5.29051756098615,0.836603403507394,0.984253865437038
"7038","GB43390",93,63,118,207,152,127,158,186,197,171,200,174,0.0489267543333534,4.26686561133673,0.816602686886519,0.984253865437038
"7039","GB43437",200,79,205,322,248,307,265,386,453,356,497,372,-0.0496427310386602,5.19279171329102,0.813621791311915,0.984253865437038
"7040","GB43466",177,151,544,545,456,431,510,501,817,653,653,467,0.0529598079489499,5.87855478002199,0.831106961320202,0.984253865437038
"7041","GB43516",23,13,108,168,291,77,486,273,81,112,268,57,0.124776364743737,4.29422664420852,0.828197522064875,0.984253865437038
"7042","GB43548",5090,2523,8603,12153,7173,9178,11859,12029,9873,8110,13704,11247,0.0641638547240759,10.1348362794025,0.832290848516163,0.984253865437038
"7043","GB43559",3069,1070,4266,6324,3756,5562,5927,6795,5936,5591,7916,6889,-0.0652818304255297,9.28189528582248,0.825356403833301,0.984253865437038
"7044","GB43635",113,63,261,322,218,344,257,395,404,363,395,228,-0.0527935625589958,5.04965276851103,0.810151276519349,0.984253865437038
"7045","GB43742",532,301,1116,1319,807,1210,1038,963,1204,1406,1278,977,-0.0591261476134857,6.95317265322943,0.828431535988106,0.984253865437038
"7046","GB43920",168,167,265,333,197,351,349,364,367,365,771,340,0.0522857201858553,5.35578777013212,0.818507690846108,0.984253865437038
"7047","GB44006",45,17,19,28,15,75,38,107,88,51,150,141,-0.0901098788676412,2.90135010601892,0.833173380253642,0.984253865437038
"7048","GB44021",1158,394,783,1204,962,1663,2331,2454,2584,2442,3959,3213,-0.0704135723375651,7.76262961952602,0.811687841916838,0.984253865437038
"7049","GB44136",258,128,371,597,338,423,391,474,434,431,644,394,-0.0475387508706348,5.64769538613118,0.838363972522541,0.984253865437038
"7050","GB44185",144,147,240,259,1043,247,899,353,1361,624,502,345,0.0929434097460747,5.92424345139917,0.82945895221862,0.984253865437038
"7051","GB44203",565,281,593,798,736,879,854,1049,795,817,1299,862,0.0578975739528387,6.61823986519023,0.823922254876554,0.984253865437038
"7052","GB44219",9,11,257,229,174,74,6,73,727,15,110,544,-0.181547958922051,4.31881374087048,0.810244757960105,0.984253865437038
"7053","GB44396",1094,524,1493,1668,1205,1968,1472,2363,3194,2656,3038,3122,-0.0641959147393852,7.84359998498244,0.815297842993814,0.984253865437038
"7054","GB44415",130,89,259,331,227,284,303,300,524,390,463,384,-0.0474774817479594,5.1728636089303,0.814005406956245,0.984253865437038
"7055","GB44450",31,13,47,57,43,73,71,55,80,52,100,69,-0.0518252235159485,2.8146093398849,0.831326572145337,0.984253865437038
"7056","GB44476",32,25,27,40,26,56,65,99,88,139,154,72,-0.0743241299070811,3.00070722011811,0.837149174495745,0.984253865437038
"7057","GB44483",361,222,528,631,569,525,992,943,1141,1109,1284,1073,0.0542950403212472,6.5031362500898,0.827700858441067,0.984253865437038
"7058","GB44549",9112,4073,20729,17933,21353,33105,156,32525,82214,21412,49322,27961,-0.126769830934768,11.4849453125611,0.837927849389762,0.984253865437038
"7059","GB44580",408,216,713,777,731,808,823,875,967,1002,1265,772,-0.0525001204083309,6.5487988707931,0.834326924114213,0.984253865437038
"7060","GB44593",14,11,18,15,29,34,30,31,23,32,26,22,0.0720450088461609,1.67795873702481,0.819645156467066,0.984253865437038
"7061","GB44612",91,56,179,163,201,200,195,260,269,211,322,176,0.050886451948545,4.54438385792292,0.834865044006631,0.984253865437038
"7062","GB44703",673,446,1814,1350,1131,2173,1634,1577,2375,3132,1872,1675,-0.0681586185875332,7.61516878288008,0.82321115020058,0.984253865437038
"7063","GB44774",69,20,57,60,17,90,118,164,100,168,180,259,-0.0754704583366283,3.64077401482413,0.837343596947434,0.984253865437038
"7064","GB44824",341,91,338,239,236,172,503,378,819,957,488,1410,-0.0769016732080889,5.82095340841243,0.827149449496859,0.984253865437038
"7065","GB44871",44,137,1573,889,1614,159,1663,419,1436,1882,294,264,0.139892790337268,6.72295000146139,0.829111753573041,0.984253865437038
"7066","GB44935",487,321,605,821,678,948,971,1100,1236,1040,1377,1080,0.0565301596070833,6.73713176614527,0.822787185695525,0.984253865437038
"7067","GB44960",212,94,331,457,340,557,655,798,600,517,1033,558,-0.0523621355623538,5.87318975295621,0.830005045424783,0.984253865437038
"7068","GB45018",78,55,190,184,164,195,175,181,307,266,280,192,-0.0474000485631055,4.49536777866405,0.825261195440388,0.984253865437038
"7069","GB45114",1075,374,1106,1267,1794,1575,1766,1961,1980,2117,2369,1858,-0.062978588787311,7.58922744306475,0.826449375945161,0.984253865437038
"7070","GB45156",208,142,231,442,224,341,365,423,477,384,506,487,0.0494643081041152,5.42270994596367,0.814206850213174,0.984253865437038
"7071","GB45157",74,36,97,174,270,157,175,194,458,132,192,201,-0.0584420063345965,4.39859857123225,0.830505389189923,0.984253865437038
"7072","GB45171",477,235,660,820,735,799,758,861,810,872,911,639,0.0530674242093918,6.47820605537862,0.834103540329864,0.984253865437038
"7073","GB45228",123,86,166,222,186,241,176,206,356,295,304,253,-0.0475069328066555,4.73068875450259,0.836359057088951,0.984253865437038
