"","ID","NP.1","NP.3","NP.4","NP.5","NP.6","NS.3","NP.2","NS.1","NS.2","NS.4","NS.5","NS.6","logFC","logCPM","PValue","FDR"
"6991","GB51236",32,112,85,200,91,177,29,259,384,132,127,218,-0.209983906960021,4.23276998736025,0.633171207790064,0.769387699925132
"6992","GB52836",1057,599,2656,8586,1121,4157,17255,17950,4981,5177,7274,12961,-0.232184561978807,9.58302920374336,0.633740161558987,0.76996891768358
"6993","GB53974",54,46,128,108,140,131,105,148,255,232,210,184,-0.116375309001473,4.1008326997134,0.634474231875352,0.77075055051925
"6994","GB45961",25,20,65,101,75,93,125,151,103,109,129,157,-0.119627498739039,3.49959422139858,0.634981793926126,0.77125684006326
"6995","GB41844",29,22,51,93,72,72,108,82,153,127,158,121,-0.109212276054606,3.3952514767036,0.6352388093109,0.77145871123604
"6996","GB47354",14,11,18,28,30,33,34,23,61,43,64,51,-0.147366897718994,2.06206946638559,0.635612005555648,0.771801599084509
"6997","GB48799",69,32,107,139,56,87,80,119,157,143,119,176,0.12700514455179,3.70763645240515,0.635784065350116,0.771900190817384
"6998","GB54764",35,14,80,103,76,78,76,121,113,149,163,95,-0.116517307472305,3.42748815444608,0.635891036387343,0.771919741942052
"6999","GB54974",16,18,50,62,36,53,50,62,120,60,109,58,-0.130265289316662,2.77316821512825,0.636236584557979,0.772228859239896
"7000","GB43228",617,236,959,1441,1127,1193,1494,1579,1846,1368,1683,1416,0.133317666426945,7.19320845883391,0.636600415771486,0.772560075996967
"7001","GB49518",68,35,100,94,73,99,89,115,171,138,175,98,0.10834088779836,3.67330005554361,0.636852890197212,0.772756078021042
"7002","GB42708",45,67,118,126,93,113,128,136,337,169,212,238,-0.127627275317235,4.12547004872392,0.637473213939899,0.773287869829993
"7003","GB48325",11,124,29,60,41,57,18,140,214,57,35,112,0.268825061278724,3.35991172783039,0.637406876741952,0.773287869829993
"7004","GB40978",808,392,1235,1698,1141,1594,1293,1729,1989,1660,2002,1625,0.124867021189889,7.42172600277122,0.637866887955064,0.773654941915801
"7005","GB46048",21,23,38,51,36,40,53,62,114,87,86,67,-0.137441918136109,2.76085567186429,0.638045378501001,0.773760955084369
"7006","GB40652",119,74,149,196,187,255,229,296,364,318,352,266,-0.0976376882928083,4.79447754795564,0.638327767928373,0.773992918719886
"7007","GB51361",139,171,192,293,178,275,248,262,465,381,490,358,0.106961026194779,5.14150684157625,0.639027698399841,0.774731025817989
"7008","GB50947",117,53,177,180,166,246,227,275,320,303,384,228,-0.0980872958714454,4.71416271061405,0.639175503080782,0.774799643075234
"7009","GB50760",50,23,36,45,49,39,100,57,90,92,62,161,0.152142238081499,3.05210936692406,0.63929598925156,0.774835130359823
"7010","GB41829",163,97,269,272,242,307,368,409,585,485,486,447,-0.0949800650739149,5.33157533402829,0.639459935457437,0.774923274138506
"7011","GB53321",253,104,309,406,381,432,512,585,690,750,813,478,-0.104156187753539,5.78762055667704,0.639558928696655,0.774932691381841
"7012","GB42770",35,17,56,53,36,53,70,75,92,93,121,94,-0.119719771949466,2.98355672268131,0.63981927924549,0.775137589445299
"7013","GB49641",26,23,57,65,50,69,67,76,97,76,88,69,0.118150085058211,2.96944076022639,0.640319007530567,0.775632392552712
"7014","GB53418",65,44,147,192,156,147,158,202,249,238,239,164,0.110515771264717,4.31060929684049,0.640600263282744,0.77586245175177
"7015","GB45307",39,40,112,134,86,110,144,131,228,224,229,146,-0.1088074375834,3.97311285635084,0.640830624249604,0.776030812972257
"7016","GB54953",1132,672,2107,2348,2004,2403,1728,2447,3717,3197,4805,3396,-0.129822424729305,8.17438766422807,0.640961577501487,0.776078762952556
"7017","GB40972",375,60,139,323,1040,483,850,485,765,549,1096,856,0.190397509781696,6.09507295399338,0.641267170804268,0.776172688943745
"7018","GB41024",40,43,113,114,92,136,107,146,209,173,185,142,-0.110309931968034,3.89306547647689,0.641399401281719,0.776172688943745
"7019","GB43375",99,150,135,109,310,213,427,285,424,389,429,386,0.138515601769723,5.08554954519712,0.641925106099914,0.776172688943745
"7020","GB43440",16,24,42,45,42,32,47,50,97,82,64,46,0.130222610517563,2.59714702768091,0.641405399095102,0.776172688943745
"7021","GB45720",299,146,542,560,327,745,502,539,644,734,613,531,0.115057105598351,5.97249570375714,0.641892580676417,0.776172688943745
"7022","GB46746",16,12,28,36,43,46,34,52,56,51,36,28,0.148366942827306,2.21741997229631,0.641610043826569,0.776172688943745
"7023","GB50000",133,71,105,183,114,212,291,241,278,217,401,423,-0.118381529242615,4.71220630372959,0.641952832550766,0.776172688943745
"7024","GB52211",416,348,553,780,774,895,957,1132,1471,1046,1703,1462,-0.121753085871763,6.81266575235941,0.641614433009045,0.776172688943745
"7025","GB54165",352,153,574,599,568,885,726,872,886,1087,1003,831,-0.118631358748305,6.38600629875247,0.641851874577199,0.776172688943745
"7026","GB54986",70,18,96,145,140,128,240,199,337,268,226,145,-0.118585791753009,4.25059057751118,0.641852025704193,0.776172688943745
"7027","GB46605",178,145,299,488,285,370,325,401,626,456,575,499,0.098474301244363,5.53319484818756,0.64261779280511,0.776645063291992
"7028","GB47565",4091,899,3285,4106,1748,2238,3947,4396,3992,4182,6232,8881,0.171161399129548,8.91508336010053,0.642517225023062,0.776645063291992
"7029","GB49012",73,47,113,141,101,146,130,165,244,131,184,156,0.101520638682802,4.04283386782994,0.642583887004131,0.776645063291992
"7030","GB48919",15,54,7,10,17,18,16,50,117,36,17,36,0.257173783148374,2.16410681641554,0.642728474142436,0.776668333974394
"7031","GB53092",16,14,32,41,17,33,34,51,54,57,82,36,-0.145343476184475,2.2477746258438,0.642976544966018,0.776785291880803
"7032","GB54675",289,143,422,559,489,798,813,935,591,654,1388,702,-0.126875942818365,6.23603701325072,0.643008142731702,0.776785291880803
"7033","GB41346",164,122,316,279,316,257,242,285,542,530,625,303,0.108733055165821,5.30856228426205,0.643975136735905,0.777732269913494
"7034","GB53921",33,28,37,73,40,44,64,73,111,75,94,78,0.112885038203204,2.93870668737623,0.643950977762436,0.777732269913494
"7035","GB42276",46,33,9,19,19,53,62,52,39,89,89,135,-0.228604405425711,2.76223984412585,0.644389203916094,0.778121718161652
"7036","GB49264",65,23,140,216,114,155,153,185,305,206,288,175,-0.108617494116712,4.26816231190264,0.644670056140547,0.778129031957082
"7037","GB50193",492,303,657,778,704,974,830,987,1159,1128,1245,838,0.114846078761343,6.67444291471003,0.644527405430533,0.778129031957082
"7038","GB52907",230,198,267,400,304,421,369,539,640,503,846,713,-0.110305125350112,5.75016408039681,0.644634699558065,0.778129031957082
"7039","GB46165",74,148,106,73,105,73,150,132,272,226,390,240,0.16216582499201,4.37421150521115,0.64493339611731,0.778225738638715
"7040","GB52489",27,15,618,126,40,396,966,565,318,688,808,451,-0.259820286481276,5.52479894935901,0.644900709462782,0.778225738638715
"7041","GB45052",521,609,1052,696,1533,715,1661,1195,2186,2228,1511,2464,0.154390957753922,7.35797092198747,0.645695083029603,0.778937038548261
"7042","GB45670",129,88,204,301,224,232,240,276,429,333,468,294,0.0931499514155607,4.99254077194686,0.645706253732414,0.778937038548261
"7043","GB47515",17,6,19,29,27,25,29,33,54,25,33,36,0.148979675777524,1.81344410540676,0.645995213186675,0.779174973167798
"7044","GB50689",24,19,37,48,24,61,55,57,59,48,70,45,0.125477364738785,2.52410525401389,0.646104503474511,0.779196160848378
"7045","GB40748",167,86,247,349,197,347,257,387,359,338,440,280,0.0995406411930471,5.12241004912563,0.6462943337027,0.779314459163156
"7046","GB55380",10,13,11,13,12,16,57,36,80,35,38,38,-0.175961723653264,1.86286124658359,0.646606363272114,0.779580053363129
"7047","GB45490",54,51,97,131,102,132,155,168,204,132,193,160,0.101678291444953,3.99213999509923,0.646836538818683,0.779746899001661
"7048","GB40894",106,92,243,239,231,248,299,264,462,339,384,347,0.0960081931210802,5.01213370674743,0.647149345152607,0.779799649060463
"7049","GB46275",14,12,40,43,23,40,40,44,66,34,49,45,0.137139032262407,2.22591329519296,0.647023987244226,0.779799649060463
"7050","GB46366",7567,1672,1993,4310,923,5186,3837,5540,3683,4279,7874,9070,0.208199378424388,9.22497902338654,0.647155682857712,0.779799649060463
"7051","GB42152",541,308,1155,1200,1009,1708,1740,1642,1835,2043,2549,1337,-0.130067390832756,7.35808009814151,0.647925261249811,0.780042941409275
"7052","GB44418",81,61,108,146,131,132,156,188,287,213,259,287,-0.103656953910695,4.33482776660874,0.647529586974537,0.780042941409275
"7053","GB47617",3384,1547,4144,5625,3555,8612,4988,5778,4898,5116,7515,4763,0.136884349552822,9.26572165841145,0.647898850868882,0.780042941409275
"7054","GB50872",21,16,60,95,31,59,38,74,87,62,70,58,0.145319135295222,2.77929378837944,0.648003350990864,0.780042941409275
"7055","GB52168",151,81,240,270,271,377,325,329,479,442,486,411,-0.0941839276291382,5.24166284842213,0.647660108514625,0.780042941409275
"7056","GB52780",44,33,54,81,78,99,90,107,132,146,146,117,-0.111609491331015,3.49816561483534,0.648092181338042,0.780042941409275
"7057","GB53154",66,95,136,156,162,181,225,248,419,311,252,286,-0.114069993426579,4.64614816840372,0.647672423964296,0.780042941409275
"7058","GB54929",267,166,459,430,411,549,717,584,674,785,975,473,0.11208918708687,6.00913154710494,0.648062388575801,0.780042941409275
"7059","GB40164",943,321,1145,1452,493,1729,2765,2701,1594,2002,2024,3112,-0.157888291846401,7.61863171325336,0.648553705042614,0.780288391193335
"7060","GB48551",62,72,95,125,111,135,112,136,193,187,216,162,0.0977231031235119,4.04680168515352,0.64857166924263,0.780288391193335
"7061","GB53335",45,31,72,128,55,100,83,80,148,109,132,117,0.111099356688735,3.47441991518183,0.64849275266654,0.780288391193335
"7062","GB46528",194,61,192,319,183,375,247,419,308,342,303,486,-0.114928661646136,5.10114819025956,0.649614414015279,0.781432235494165
"7063","GB49500",30,24,64,109,68,75,95,98,163,99,112,82,0.123334682737888,3.34173594152969,0.649815632222753,0.78156361259129
"7064","GB44763",12,18,23,23,23,26,30,35,81,54,35,48,-0.173425658921802,2.0785736367989,0.649950858368233,0.781615591992942
"7065","GB51844",62,52,128,124,179,136,314,181,471,275,292,295,-0.111613206901359,4.56998062816443,0.650217674648115,0.781825781477103
"7066","GB42819",176,93,206,272,220,267,237,346,449,400,520,411,-0.094346778193739,5.14574040005742,0.650476744050187,0.781908550481815
"7067","GB44477",105,88,46,147,116,180,210,279,193,310,384,158,-0.145163433104147,4.47257125478194,0.650602808604212,0.781908550481815
"7068","GB51900",11,16,18,32,20,26,25,32,37,34,43,36,0.119539958347479,1.83018251709484,0.650406074833511,0.781908550481815
"7069","GB55847",1234,678,1851,1971,1926,2293,1875,2409,2757,2968,3144,2302,0.121476966245709,7.99964212333555,0.650654684326775,0.781908550481815
"7070","GB45912",2265,885,2162,3860,2164,3941,3751,6464,4125,2845,7152,4867,-0.142115967687181,8.75657239684181,0.650748361121479,0.781910513115554
"7071","GB54141",24,17,39,48,39,57,53,67,79,79,71,74,-0.114767755565772,2.71751668637065,0.650926566024464,0.781943938624931
"7072","GB55440",249,206,577,801,494,809,566,752,892,719,875,610,0.111380891994871,6.23978855235995,0.650960274744616,0.781943938624931
"7073","GB51725",124,100,175,287,200,239,318,352,413,296,368,360,0.0935192529730905,5.01181010686498,0.651137467433287,0.782046201872723
"7074","GB41882",467,224,474,949,562,549,878,923,1175,959,1258,1036,0.116035737952413,6.53623774818934,0.651448729259649,0.782090590353127
"7075","GB42141",627,194,1066,1363,464,1568,846,1355,1435,1186,1657,1367,-0.140149077711612,7.00204546872386,0.651450620051645,0.782090590353127
"7076","GB47148",213,395,180,620,384,505,259,1077,1349,737,662,479,-0.169218112246761,6.1133297222172,0.651268671029662,0.782090590353127
"7077","GB54485",65,105,383,158,101,337,80,188,271,291,262,152,0.153174041137573,4.66040058459001,0.652320121506985,0.783023799943738
"7078","GB42457",220,216,430,505,425,434,471,476,850,794,790,599,0.103159354176421,5.95320320985215,0.653234481186895,0.783613151986388
"7079","GB44443",47,26,70,111,49,68,81,101,156,132,182,120,-0.111836159660453,3.48004403378444,0.653072811473913,0.783613151986388
"7080","GB45561",30,21,58,54,34,78,58,88,93,81,84,74,-0.118448492677173,2.94167235259887,0.653272318112725,0.783613151986388
"7081","GB47041",216,144,170,255,368,259,392,414,543,355,528,612,0.111079269722133,5.42198114512194,0.652999046821034,0.783613151986388
"7082","GB53220",221,193,178,229,260,325,373,480,609,478,715,548,-0.118547724524405,5.52404833674402,0.653194420010917,0.783613151986388
"7083","GB49934",71,30,133,189,109,156,130,183,291,162,263,194,-0.10001217327485,4.20565474691102,0.653426147097437,0.783687013919628
"7084","GB42971",62,17,81,104,78,127,117,130,180,129,157,134,-0.102331947922916,3.6935391425866,0.653636753989569,0.78382894200189
"7085","GB46178",67,48,102,180,103,132,137,173,232,172,203,156,0.0977250532224737,4.09222141227797,0.654234370708759,0.784023564380245
"7086","GB49222",84,43,142,166,110,167,142,208,249,225,259,206,-0.0937863738034634,4.30070017182615,0.654142665311112,0.784023564380245
"7087","GB51794",102,36,112,173,143,151,194,211,258,241,233,146,0.110095441645972,4.31357745249833,0.654021184728444,0.784023564380245
"7088","GB53832",107,55,280,400,238,261,278,254,411,553,629,417,-0.114432181635511,5.20055685676109,0.654260511817723,0.784023564380245
"7089","GB55943",187,124,363,397,290,435,372,460,480,523,621,365,0.0982252086332146,5.53325109892176,0.654093175490373,0.784023564380245
"7090","GB50513",639,398,1063,1462,872,1154,1006,1226,1544,1520,1656,1893,0.119726054644986,7.17491343144546,0.65459834540401,0.784317763639925
"7091","GB46202",54,40,88,140,76,92,95,136,138,143,185,140,0.10114402615868,3.74355199000917,0.655076581403927,0.784573646143201
"7092","GB46273",70,25,73,84,75,99,75,107,154,109,113,104,0.106224019275336,3.48206984892879,0.65518133557856,0.784573646143201
"7093","GB48022",247,100,365,367,620,526,993,553,1093,815,427,679,0.139836287049172,6.04794070835807,0.654928310226263,0.784573646143201
"7094","GB54841",39,43,63,116,71,71,82,88,192,135,196,172,-0.126586532901333,3.63307104615682,0.655092805555502,0.784573646143201
"7095","GB43623",63,39,98,118,122,137,209,190,275,209,224,186,-0.0930475300369513,4.18228257860096,0.655582799641503,0.784943746716641
"7096","GB42812",46,18,54,80,74,52,75,95,139,95,111,89,0.116175163139429,3.2181410664795,0.655710995779547,0.784986599372499
"7097","GB40906",63,74,36,72,133,83,95,171,172,129,148,166,0.133876292604668,3.82011517076757,0.655975016767453,0.785081398624896
"7098","GB47004",43,10,50,31,27,44,24,16,48,47,145,26,0.179248207828087,2.40636536201875,0.655925364905135,0.785081398624896
"7099","GB46757",82,105,109,113,132,89,170,170,308,205,292,272,0.115586737680261,4.3816435406656,0.656748132658346,0.785768693504729
"7100","GB50693",6,10,11,93,81,44,71,171,57,27,190,29,-0.230127680465771,2.91264991124266,0.656711773145271,0.785768693504729
"7101","GB55600",344,288,369,694,548,431,522,884,1478,779,1239,1039,-0.120827133449441,6.38172460336904,0.656826779585295,0.785768693504729
"7102","GB47669",2193,1255,1317,2559,2211,4266,2683,2887,3947,4499,7002,3385,-0.141256076581538,8.56960729580146,0.657499679044961,0.786462936283715
"7103","GB42494",126,80,205,238,199,271,230,271,316,299,399,271,0.0898506405007767,4.8690991934549,0.658008349692143,0.786560052131671
"7104","GB43617",139,53,186,214,154,266,253,305,301,302,380,324,-0.0943929622671351,4.82362394768426,0.657691370831858,0.786560052131671
"7105","GB44881",87,42,144,181,137,201,186,237,254,213,271,268,-0.0909581590905735,4.44728606842213,0.657864189507352,0.786560052131671
"7106","GB46274",416,350,440,520,577,637,1025,1115,1573,1046,1162,1338,-0.120585004631503,6.64275847010564,0.65804382466154,0.786560052131671
"7107","GB48677",75,28,133,135,90,153,113,127,182,148,155,169,0.110080521168952,3.93238689330429,0.658001052296351,0.786560052131671
"7108","GB55063",242,148,331,400,281,422,326,483,834,579,722,459,-0.100425961001927,5.67954539054592,0.65832014802262,0.786779636670252
"7109","GB40010",1016,3610,1179,1129,2279,2936,3653,3518,7477,4915,6617,8976,-0.202220100792223,8.91163370646109,0.65844436978564,0.78681740347855
"7110","GB50196",301,255,3025,3271,4060,1850,13,2308,9731,55,2167,8464,-0.371215229472661,8.32013812966112,0.658565311296765,0.786851240431226
"7111","GB46072",25,18,51,38,55,62,46,50,109,101,79,66,-0.122113245316728,2.82199592892348,0.658897501535783,0.787137431521091
"7112","GB53371",11492,3713,7116,7880,2027,22676,9889,10978,5538,14697,10623,24781,-0.203783273854836,10.4271568807742,0.659555864419387,0.787813142328837
"7113","GB52008",347,208,668,616,479,592,534,671,1197,913,956,566,0.109011576413034,6.26683581398593,0.659703748970635,0.787879002882826
"7114","GB45678",388,222,631,937,537,800,665,959,1313,1081,1400,983,-0.109236665649358,6.58302591391545,0.660002905844264,0.788125482871383
"7115","GB42604",709,1124,1187,988,1376,934,2469,1959,2300,3477,2458,2756,0.151948348984091,7.79432475363306,0.660323364940278,0.788175774226172
"7116","GB47548",9,12,22,25,21,15,36,41,46,33,31,40,0.13745594983425,1.80982719645963,0.660231328502355,0.788175774226172
"7117","GB52173",37,9,15,67,27,30,39,43,61,54,61,66,0.150449685611274,2.39323066148874,0.660237510539491,0.788175774226172
"7118","GB45296",107,69,184,264,179,230,229,321,358,328,438,284,-0.0890113887485996,4.86443144996733,0.660910960537591,0.788766312133582
"7119","GB48100",44,9,32,17,51,53,88,38,47,49,123,76,0.175777213452504,2.68704405850746,0.661039926213097,0.788809407666843
