"","ID","NP.1","NP.3","NS.1","NS.2","NS.3","NS.6","NP.2","NP.4","NP.5","NP.6","NS.4","NS.5","logFC","logCPM","PValue","FDR"
"6553","GB52422",69,103,82,167,113,178,122,194,273,216,238,207,0.214962516903771,4.33191494388581,0.395681280873274,1
"6554","GB52423",28,29,57,67,62,44,32,62,104,91,110,72,-0.126339076163062,2.96193637093817,0.67523802422572,1
"6555","GB52424",403,276,473,682,550,650,697,937,1271,730,1241,874,0.115266593588513,6.4419539998434,0.637383395439555,1
"6556","GB52426",52,61,113,125,134,179,140,164,357,283,387,204,-0.0233667336400208,4.37905699876176,0.924716821211068,1
"6557","GB52427",1037,1443,1104,1654,2578,2275,5540,4531,3597,3537,5057,3198,0.534933595274204,8.47039540176495,0.125497150925539,1
"6558","GB52428",1674,582,5235,2740,6566,1718,9258,2561,7215,5029,3363,7954,-0.164367434325986,9.05935178752381,0.713958291614282,1
"6559","GB52429",682,98,647,465,1134,384,1133,549,1459,1366,1146,1878,-0.0308524399324462,6.73260268933527,0.936548164146766,1
"6560","GB52432",259,176,339,311,388,570,494,579,923,1084,1293,743,0.0987545048851252,6.07546746186788,0.697440449730339,1
"6561","GB52433",80,70,200,224,167,168,206,200,239,230,201,185,-0.089745386050803,4.49312961555057,0.697500255591658,1
"6562","GB52435",237,105,528,533,408,693,616,669,865,876,1094,695,-0.202733924890017,6.11967014153126,0.416227022156909,1
"6563","GB52436",45,22,69,45,58,112,77,89,158,153,294,165,-0.272675602758476,3.58625990792601,0.345932601155273,1
"6564","GB52437",100,129,155,236,181,187,224,261,289,262,285,186,0.243169889148877,4.71997820045555,0.301614719011646,1
"6565","GB52438",515,1003,450,726,707,837,774,1303,2163,1184,2002,2215,0.43710638270741,7.16676809438673,0.252388628242917,1
"6566","GB52439",14,7,15,31,28,28,24,36,84,54,82,39,0.0409005699315612,2.09940006649915,0.958876018472802,1
"6567","GB52441",11,5,39,24,21,20,57,40,35,53,118,82,-0.414912801444162,2.2859602747346,0.226137294242365,1
"6568","GB52442",150,470,76,108,182,159,469,350,292,314,261,354,1.4810845468335,5.30853013590788,0.00424435606645666,1
"6569","GB52446",298,101,129,245,120,341,412,566,564,528,851,1024,0.176051773340593,5.60082523279141,0.571835452227429,1
"6570","GB52453",22,26,83,71,34,62,109,145,104,107,220,159,-0.121950069031962,3.44444302625402,0.669083223904822,1
"6571","GB52454",700,816,1240,3158,1417,782,1036,1197,1643,1123,1347,758,-0.189278105903207,7.3932798503381,0.574319244033876,1
"6572","GB52455",113,67,154,235,140,223,147,223,231,158,313,176,-0.212540510941892,4.48653920814847,0.351205018275918,1
"6573","GB52456",65,36,94,84,96,81,91,94,145,110,106,135,-0.0118218628054073,3.5774140663814,0.982248780198891,1
"6574","GB52457",27,23,20,29,30,41,55,73,37,46,44,37,0.606562761165091,2.34439972663181,0.0646260311092214,1
"6575","GB52458",122,70,158,223,126,219,220,265,296,249,269,259,0.0998161497470612,4.64446486316789,0.633236997721114,1
"6576","GB52462",18,12,37,52,30,40,56,40,63,55,79,33,-0.0511196682270438,2.40080319160665,0.857692304039228,1
"6577","GB52463",22,7,30,43,20,15,52,53,42,15,25,30,0.308186762545682,1.94958969157385,0.449518311656821,1
"6578","GB52464",247,141,224,502,328,288,233,577,692,233,328,372,0.156813075412018,5.42705748119812,0.571957502990879,1
"6579","GB52465",119,25,105,139,105,114,184,231,262,327,111,133,0.669967664276233,4.20762425887901,0.0336603964925646,1
"6580","GB52466",1812,761,1821,3638,1968,1901,2071,4780,4421,2071,2162,3140,0.188706725217988,8.27149728429201,0.565380994343344,1
"6581","GB52467",4446,1910,3640,6948,5496,4321,4040,9120,10108,4370,4978,6832,0.182498978860185,9.41148115444526,0.576980910305813,1
"6582","GB52468",4362,6912,3857,10908,4628,2231,3429,5135,5878,1948,2963,2738,0.583860809863365,9.4783279172862,0.184420778003476,1
"6583","GB52469",51,14,71,103,78,273,140,276,362,395,881,307,-0.368318958151465,4.63157057376797,0.30849770870407,1
"6584","GB52470",132,86,152,191,153,154,203,230,168,134,130,168,0.223157842556556,4.39762428441535,0.390171860410386,1
"6585","GB52472",67,31,103,109,113,205,131,168,386,328,419,314,-0.136134796530209,4.42666576555427,0.58606236759211,1
"6586","GB52473",45,38,60,69,60,97,79,99,102,92,102,107,0.0643661262720272,3.31696294734503,0.758398332623783,1
"6587","GB52489",27,15,618,126,40,396,966,565,318,688,808,451,0.0290006325748253,5.52479894935901,0.963180094406901,1
"6588","GB52492",17,48,48,37,56,50,56,66,227,104,62,153,0.427644526887693,3.19977091408829,0.257931566622014,1
"6589","GB52493",434,819,585,642,927,521,1086,1084,1954,982,545,1286,0.714236445135988,6.89298109859666,0.065939246537771,1
"6590","GB52496",69,19,82,64,62,103,69,54,63,127,154,79,-0.21715169685283,3.30327934718681,0.487616584641484,1
"6591","GB52497",740,423,839,1570,964,921,1133,1365,1297,1040,1358,996,0.032139337752617,7.04872693713895,0.906091452659878,1
"6592","GB52498",566,317,829,1162,684,859,1119,1194,1272,1142,1363,1062,0.0477664550858919,6.86830627997339,0.855308083855884,1
"6593","GB52499",69,63,147,157,128,177,136,189,248,193,237,170,-0.076765018445598,4.27648933900171,0.727258382589366,1
"6594","GB52500",131,85,264,252,362,503,437,463,465,367,612,359,-0.213692081146616,5.39741851759839,0.388688338666877,1
"6595","GB52503",79,51,101,155,107,144,203,217,301,196,244,261,0.163186324602361,4.32626325237104,0.445337515429263,1
"6596","GB52504",7,23,12,22,17,27,28,51,55,41,42,72,0.330493520367801,2.0426626216343,0.341946761342679,1
"6597","GB52505",256,117,140,529,167,201,250,555,355,205,517,730,-0.0612623785388021,5.33495131127953,0.86557586046375,1
"6598","GB52506",270,164,369,527,353,335,480,442,425,360,397,445,0.00852790495525274,5.60902982401735,0.965607940109216,1
"6599","GB52507",36,20,80,80,50,83,53,70,126,83,121,63,-0.237236094831263,3.1308982303261,0.348105058526344,1
"6600","GB52508",23,7,12,10,23,24,24,27,34,32,55,65,-0.0878022028392225,1.80716937858566,0.871701223407757,1
"6601","GB52510",65,34,74,117,64,100,99,116,250,174,242,207,0.0150123054268094,3.87719146174242,0.956526384052804,1
"6602","GB52511",79,51,196,204,198,205,211,192,206,222,186,189,-0.262028553405637,4.46687608833,0.264982434538049,1
"6603","GB52512",2115,926,2850,4727,2660,2957,4215,4180,2951,2612,3354,3226,-0.0735389250044962,8.58616530280932,0.814134937083654,1
"6604","GB52513",351,301,503,999,531,557,699,760,714,561,607,527,0.0417200855690134,6.24901851792907,0.872565036610469,1
"6605","GB52514",19,17,59,56,64,78,74,74,59,52,89,56,-0.367187922181218,2.85995816311856,0.201190560901599,1
"6606","GB52516",112,102,196,278,152,229,223,269,276,232,309,207,0.0018624767628804,4.749367327123,0.977187204348621,1
"6607","GB52517",27,25,49,62,51,66,52,67,167,78,92,152,-0.109920182475743,3.1200911831855,0.701400868930328,1
"6608","GB52518",15,23,21,37,31,27,7,62,60,9,7,34,0.287627899484652,1.92060604570146,0.551806756206282,1
"6609","GB52520",1393,1274,1436,1986,1364,2041,2692,2593,2120,2231,2731,2759,0.329668002810609,8.03989489235435,0.286615598671816,1
"6610","GB52526",59,15,104,87,73,275,116,223,319,376,480,258,-0.183893101590394,4.40047118910032,0.577807062638417,1
"6611","GB52527",46,13,48,68,70,152,115,118,194,166,227,136,-0.0465712577722929,3.65810358234385,0.839741820480974,1
"6612","GB52528",229,35,51,67,7,67,70,109,46,106,207,210,0.6944435635969,3.75077382937857,0.215658171866063,1
"6613","GB52529",932,443,1403,1539,1360,1636,1473,1711,1586,1530,1785,1430,-0.126214149193084,7.44640020287871,0.64146325951875,1
"6614","GB52530",340,211,570,658,402,545,570,630,583,519,560,498,-0.0219570603028204,6.01338672884862,0.9333562219972,1
"6615","GB52531",780,732,1406,2068,1163,1855,1636,1824,1716,1561,2313,1769,-0.138406137028259,7.60867138101156,0.619598558577856,1
"6616","GB52532",158,91,266,303,235,423,268,379,617,547,554,367,-0.0179652907936967,5.34361760649804,0.92899555473901,1
"6617","GB52536",282,166,457,410,443,677,473,598,851,981,855,613,0.0246773953137657,6.06237632295821,0.921977996374373,1
"6618","GB52537",38,29,115,159,79,182,90,154,414,225,434,393,-0.510317444103676,4.3542929388448,0.0997516002884454,1
"6619","GB52538",83,85,146,297,113,148,127,184,340,182,272,280,-0.165852918447293,4.50456895865622,0.534884319000749,1
"6620","GB52539",71,35,157,149,149,139,160,174,156,161,190,117,-0.200548467077845,4.09480786852928,0.405833227122085,1
"6621","GB52541",136,79,160,138,164,262,225,225,466,367,472,403,0.062361823041427,4.89665197305318,0.786783116161683,1
"6622","GB52542",21,7,23,38,15,31,24,40,65,49,51,95,-0.170679069307609,2.18978598197502,0.605358765725627,1
"6623","GB52543",61,52,71,79,56,79,84,138,182,93,106,249,0.16453114353205,3.67256389259406,0.571695807663677,1
"6624","GB52553",27,16,29,28,63,37,91,64,103,56,59,68,0.391038535220857,2.71580951628219,0.220140660800961,1
"6625","GB52555",34,89,71,56,102,180,150,168,293,386,344,311,0.271259528513151,4.37306573873376,0.418758632049183,1
"6626","GB52557",458,194,701,739,946,1356,1650,1410,2121,2013,2310,1911,0.0114788674482833,7.18498139184543,0.97163786606692,1
"6627","GB52559",193,58,275,308,232,336,313,332,592,542,697,523,-0.144189842688704,5.37644003053362,0.530500860026242,1
"6628","GB52563",225,391,341,352,402,546,488,755,1219,961,1238,1069,0.292375316285855,6.28845386887362,0.332138770409015,1
"6629","GB52567",183,112,221,329,251,283,254,394,459,393,440,282,0.11869848279692,5.19002331834678,0.567653638530702,1
"6630","GB52568",137,117,288,310,262,258,270,339,384,327,408,315,-0.0991117228038135,5.13237901671964,0.640660718407811,1
"6631","GB52574",37,8,51,59,49,69,56,97,176,141,120,166,0.00505286117922999,3.26256392617892,0.972352796138466,1
"6632","GB52575",94,80,129,186,125,178,204,286,413,275,286,314,0.261435676143399,4.64877791982292,0.221978213203132,1
"6633","GB52576",25,20,49,79,47,62,40,70,142,111,107,77,-0.0194024572536868,3.0203554001741,0.92894090300403,1
"6634","GB52577",160,104,199,321,190,220,156,274,193,144,218,167,-0.100491385668744,4.69862394296692,0.705709251298898,1
"6635","GB52578",139,119,150,416,144,145,175,244,306,199,210,156,0.162805744607835,4.69763498289554,0.545884939006046,1
"6636","GB52581",0,19,40,9,92,0,52,52,22,20,40,27,-0.289545613468483,2.08699868013404,0.701797969789337,1
"6637","GB52587",72,101,135,259,121,117,114,200,259,116,139,194,0.0282829360850389,4.29229369175594,0.90519573408455,1
"6638","GB52588",27,23,43,53,71,63,103,80,128,116,129,131,0.0656555263736001,3.24101712352972,0.817494787728847,1
"6639","GB52589",59,35,83,97,107,149,154,152,209,228,277,193,-0.0003388589878267,4.06381836835827,0.993268062618339,1
"6640","GB52591",166,95,191,226,195,173,231,269,421,368,376,306,0.231509116723058,4.92601532525605,0.283379417157096,1
"6641","GB52592",114,56,142,149,143,196,151,172,276,276,341,201,-0.0183027823202979,4.46218367787415,0.944522102614838,1
"6642","GB52595",40,159,20,35,104,44,171,65,71,91,73,124,1.23181187130151,3.66840981138745,0.028129582744529,1
"6643","GB52596",292,415,162,191,381,206,661,450,354,326,256,438,1.0628047301916,5.6370464376012,0.0139370178197761,1
"6644","GB52597",22,26,21,55,47,60,42,171,151,79,111,91,0.433014744849849,3.07410796976587,0.178335338027607,1
"6645","GB52598",12803,5613,20337,18477,24816,13696,20611,18780,26586,26709,18136,25567,-0.0730745277580015,11.227761163428,0.818535709842522,1
"6646","GB52600",21,32,27,51,38,34,10,73,161,39,52,155,0.0595504055516133,2.78423795406884,0.891656552982694,1
"6647","GB52601",32,10,40,57,33,54,51,70,120,84,117,151,-0.192619852568562,2.96191381707701,0.467757726766509,1
"6648","GB52604",14,15,19,15,8,55,19,31,94,68,104,84,-0.055201628454184,2.31975842327531,0.920974264399006,1
"6649","GB52610",16,18,14,15,26,17,41,25,24,30,41,21,0.498509254111115,1.70881793830155,0.151075032081845,1
"6650","GB52611",95,81,95,131,121,99,165,208,293,205,319,328,0.192111231191905,4.40419173670165,0.428243311736724,1
"6651","GB52612",91,74,129,148,123,148,151,194,187,180,220,160,0.116098043690166,4.2421756346211,0.56899850180008,1
"6652","GB52613",198,156,209,412,345,371,350,510,812,576,776,715,0.0251026887944127,5.70396673214411,0.911432649137648,1
"6653","GB52614",16,10,37,35,39,55,43,65,125,73,126,82,-0.129860387426309,2.7329076621788,0.589265629707251,1
"6654","GB52616",181,109,244,365,285,359,310,398,453,424,516,399,-0.0787886162154501,5.3395860196876,0.701118019052853,1
"6655","GB52617",49,108,45,73,55,48,73,73,94,38,50,62,0.92810249423775,3.27561465543111,0.0251559816910946,1
"6656","GB52618",128,75,98,286,135,237,290,402,731,472,604,542,0.246938445354099,5.18002587549956,0.304450228102668,1
"6657","GB52619",118,85,141,180,149,128,168,212,169,164,160,171,0.200098902472154,4.33280003053992,0.399965431006776,1
"6658","GB52621",16,44,31,40,31,54,60,70,85,66,119,103,0.186977663343707,2.88593084765901,0.538369746378574,1
"6659","GB52625",593,904,513,488,767,516,1305,968,812,813,896,1210,0.782181091927621,6.83528716114475,0.0521614433859678,1
"6660","GB52627",57,46,127,148,156,145,187,207,495,390,325,302,0.173961929463363,4.57193716321118,0.48681961644989,1
"6661","GB52628",300,282,475,474,498,567,670,650,1509,1052,1214,1030,0.192502907409274,6.38993278361768,0.453838427916602,1
"6662","GB52630",31,34,57,116,161,46,123,67,241,83,106,159,-0.173083075820191,3.61621395356018,0.627532680216229,1
"6663","GB52631",166,132,257,322,213,278,210,291,411,272,351,434,-0.118899612165982,5.1151207651495,0.606555598441816,1
"6664","GB52632",242,507,218,757,354,211,273,398,420,200,260,213,0.558971263966311,5.67615083744843,0.149395114582318,1
"6665","GB52633",22,14,19,31,12,55,18,46,43,51,91,52,-0.150492843759775,2.20429825315367,0.724022505805035,1
"6666","GB52634",326,86,262,463,159,416,494,674,652,569,919,857,0.0684709931666924,5.79829404032598,0.805416441094307,1
"6667","GB52636",252,133,323,433,394,464,407,516,647,630,919,498,-0.0871944342874365,5.78118088872715,0.691652440437558,1
"6668","GB52637",83,69,83,147,96,118,127,174,193,115,185,135,0.224087555838032,4.00271130189982,0.334986699994269,1
"6669","GB52638",116,89,140,156,292,104,199,145,195,126,137,113,0.056908721409411,4.35986276830621,0.841981664545762,1
"6670","GB52639",33,17,22,30,31,33,17,32,55,27,26,29,0.270789960898219,2.00164301200783,0.356377866736024,1
"6671","GB52640",33,20,50,66,48,89,54,97,111,97,128,80,-0.0621309180536563,3.11306188175652,0.795712957149262,1
"6672","GB52641",404,264,832,791,633,1093,925,1228,995,1166,1363,972,-0.0906002457311405,6.72901991567764,0.733397839205897,1
"6673","GB52642",1960,481,2130,1898,1365,1454,1944,2485,2072,3887,3390,4509,0.0101895600521564,8.09956103485341,0.976334479161243,1
"6674","GB52643",289,608,562,1151,620,705,514,1255,1698,1297,1244,1656,0.143078565035567,6.8631033619277,0.667871600804891,1
"6675","GB52645",131,100,207,291,235,260,297,369,395,310,529,321,-0.0487702434791786,5.09467771719275,0.82005261265398,1
"6676","GB52646",18,16,24,50,38,37,31,46,63,55,53,33,0.0500123851251015,2.28533579467528,0.862303700607613,1
"6677","GB52648",107,50,169,188,153,141,186,191,210,234,198,154,0.0445710768669759,4.35893541493778,0.857373929371933,1
"6678","GB52649",65,71,59,145,81,70,76,81,83,41,66,39,0.231487195688593,3.3892905005681,0.447406292005053,1
"6679","GB52650",54,43,98,117,94,106,92,105,179,119,132,89,-0.0177844320428451,3.67341425875938,0.956359319061611,1
"6680","GB52651",132,94,221,282,197,192,227,290,458,317,362,244,0.106607287440524,4.92155092563662,0.619334252305483,1
"6681","GB52652",8,5,19,26,25,14,29,40,40,30,36,40,-0.0221728973111262,1.69314341302839,0.890870631829803,1
"6682","GB52653",215,151,351,467,305,436,336,443,578,462,540,489,-0.108617638634212,5.60017699523559,0.609813854184492,1
"6683","GB52654",17,18,20,71,29,13,25,22,36,18,21,37,-0.260733187401679,1.90317083416234,0.571962726242984,1
"6684","GB52655",272,356,412,476,462,455,458,559,694,709,651,573,0.264648043969717,6.02528216431737,0.302138402639443,1
"6685","GB52656",250,109,286,1229,419,831,691,823,1928,795,1316,1134,-0.222729132532121,6.46767607664993,0.503259590117667,1
"6686","GB52658",530,234,471,989,653,698,782,768,760,413,572,517,0.0155688602677996,6.31715838117362,0.955038178308676,1
"6687","GB52659",31,26,73,81,116,94,94,119,140,110,190,107,-0.280885734178854,3.54351937937342,0.263380852190843,1
"6688","GB52662",103,44,177,190,165,273,127,270,260,277,421,190,-0.303552384751748,4.60726924331558,0.220516469578819,1
"6689","GB52667",4,6,89,99,56,217,135,379,180,120,639,254,-0.673922925201209,4.21335435662337,0.184348736286788,1
"6690","GB52670",63,9,55,64,41,66,66,71,62,72,125,69,-0.0700959957614633,2.97959936104105,0.834174932168703,1
"6691","GB52671",262,142,389,670,285,838,360,627,469,615,1284,554,-0.485599545496542,5.98217932013113,0.0946155909922584,1
"6692","GB52672",46,34,65,116,80,70,106,108,121,106,97,78,0.140437154849659,3.42456107297202,0.577522003188656,1
"6693","GB52674",110,72,164,232,178,188,232,216,356,249,319,292,-0.0348397627887736,4.70175827971294,0.871676832021368,1
"6694","GB52675",666,288,1195,1349,933,1510,1135,1372,1594,1427,1620,1242,-0.214747925269912,7.16487330918862,0.426388438625169,1
"6695","GB52676",37,13,71,75,66,103,89,106,181,155,223,171,-0.23584104941929,3.58317371111786,0.338246064237066,1
"6696","GB52677",109,104,124,183,201,198,248,248,426,259,413,313,0.146459866058501,4.80904623745374,0.507578340288521,1
"6697","GB52679",7,12,22,47,22,40,14,79,157,61,82,127,-0.0698549290198749,2.61322607798221,0.846168354064773,1
"6698","GB52680",31,33,30,30,38,46,32,47,63,52,49,73,0.24126321570883,2.53148724529905,0.386288176964098,1
"6699","GB52681",98,11,97,107,146,152,130,115,204,211,209,127,-0.0999467530962022,3.9908717255673,0.7308566942094,1
"6700","GB52682",25,4,26,36,32,57,41,55,138,123,159,96,-0.020383221717145,2.84298240695212,0.91129324008959,1
"6701","GB52684",2223,2442,2032,5731,2415,1612,1751,2490,2682,1441,1825,1533,0.241202516727313,8.41869604789558,0.505921681215161,1
"6702","GB52685",1948,2942,1873,3852,2070,1113,1627,2090,1986,1119,1362,1195,0.612265508209303,8.24719304059704,0.131875667845813,1
"6703","GB52686",35,16,78,75,96,136,82,107,162,158,175,151,-0.343904145763865,3.60919824553362,0.189946472430132,1
"6704","GB52688",128,103,361,339,290,377,402,401,673,621,765,695,-0.222281924452598,5.60419967656957,0.333933303797279,1
"6705","GB52690",147,170,171,441,199,141,209,214,243,132,189,116,0.161974965928697,4.78046612680906,0.58568575538876,1
"6706","GB52691",182,115,274,351,307,265,249,316,310,247,288,253,-0.134959700128763,5.08700239866927,0.540962570580795,1
"6707","GB52692",70,54,112,171,121,160,149,181,235,176,261,147,-0.0478097430973389,4.20041896032625,0.831200772886907,1
"6708","GB52693",64,30,73,141,65,126,120,135,178,142,181,220,-0.126715777960538,3.85257055525398,0.602300351997687,1
